朝代,剂型,内服、外用,编号,方名,方源,组成　,防风量,功用,配伍功效,主治,制剂,用法,防风炮制,是否有量,药味数,病症（证）,方论,备注
现代,丸,内,7245.0,光明丸,《北京市中药成方选集》,当归240g  川芎240g  羌活240g　生地240g  防风240g  薄荷240g  草决明(炒)240g  旋覆花240g  蝉蜕240g  白蒺藜(炒)240g  菊花120g  白芍120g  赤芍120g  白芷120g　蛇蜕(炒)120g  蒙花360g  木贼360g  黄连60g,240g,散风清热，拨云退翳。,祛风解表(风热)　目,肝热受风，眼生云翳火蒙，头痛目花，眼边刺痒。,上为细末，过罗，用冷开水为小丸。,每次6g，温开水送服，一日二次。,,y,18.0,,,
元,散,内,7785.0,决明散,《御药院方》卷十,川芎  井泉石  淫羊藿  槐花各30g  花椒7．6g  蛤粉(水飞)  石决明(水飞)  防风  荆芥  羌活  苍术(米泔浸)  甘菊花  黄芩  杜蒺藜(炒)  木贼(去节)  地骨皮  薄荷  甘草(炙)各30g,30g,清肝祛风，活血明目。,明目　肝热,眼目昏花，远视不明。,上为细末。,每次6g，食后用热茶清调服。,,y,18.0,,,
清,汤,内,10842.0,拨翳汤,《外科证治全书》卷一,生地黄9g  归身4．5g  柴胡  天花粉  牛蒡子  川芎  防风  薄荷  草决明  白蒺藜  密蒙花  谷精草  白粉葛  栀子(jiu炒)  木贼草(去节)  羌活各24g  川连0.9g(jiu炒)  甘菊6g,24g,清热养肝，祛风明目。,明目　肝虚,外障,加生姜1片，水煎，去滓。,食远服,,y,18.0,,,
明,丸,内,1633.0,上清丸,《异授眼科》,羚羊角(镑)30g  犀角(镑)30g  牛黄15g  琥珀9g  厚朴(jiang汁炒)30g  黄芩(jiu炒)30g  川芎15g  白芷15g  菊花24g  防风24g  羌活24g  草决明30g  生地21g  熟地21g  防己24g  黑牵牛24g  蝉蜕(去头、足)21g  地肤子(炒)30g  滑石30g,24g,祛风清热，养肝明目,祛风解表(风热)　目,风热上攻，视物昏花，迎风流泪，怕日羞明。,上为末，炼蜜为丸，如梧桐子大。,每次50丸，食后用温开水送服。,,y,19.0,,,
元,丸,内,2277.0,开明丸,《世医得效方》卷十六,熟地黄45g(酒洗)  菟丝子(酒洗)  车前子  麦冬(去心)  蕤仁(去皮)  决明子  地肤子  茺蔚子  枸杞子  黄芩  五味子  防风(去芦)  泽泻  细辛(去叶，不见火)  杏仁(炒，去皮尖)  北葶苈(炒)  青葙子各30g  桂皮15g  羊肝200g(须用白羊者。只用肝，薄切，瓦上焙干了作末。或只以肝煮，研烂为丸，庶可久留；少则以mi凑之),30g,滋肾养肝，祛翳明目。,明目,年深日近，翳障昏蒙，寂无所见，一切目疾。,上为末，为丸如梧桐子大。,每次30丸，熟水送下，一日三次。,去芦,y,19.0,,,
宋,煮散,内,4478.0,甘菊汤,《圣济总录》卷一一一,甘菊花  大黄(锉，炒)  旋覆花  升麻  石决明  川芎各15g  羌活(去芦头)  地骨皮(洗)  青葙子  车前子  石膏(碎)  木贼(锉，炒)  黄芩(去黑心)  栀子仁  草决明(炒)  甘草(炙，锉)  荆芥穗  防风(去叉)各30g  黄连(去须)7．5g,30g,清热祛风，退翳明目。,祛风解表(风热)　目,内外障翳，一切眼疾。,上为粗末。每次9g，用水150m1，蜜少许，同煎至100m1，去滓。,食后、夜卧温服。,去叉,y,19.0,,,
明,丸,内,8494.0,坎离丸,《异授眼科》,白术(土炒)  细辛  川芎  草决明(炒) 羌活  当归  五味  防风  官桂  菊花  玄参  白茯苓  地骨皮  青葙子  车前子(炒)  甘草  人参  苦参  黄芩各等分,等分,疏风清热，益气养血。,祛风解表(风热)　目,气血不足，风热上侵，目有眵泪如脓，赤肿而昏。,上为末，炼蜜为丸，如梧桐子大。,每次40丸，米汤送服。,,n,19.0,,,
宋,丸,内,9118.0,还睛补肝丸,《圣济总录》卷一O二,白术  细辛  当归(切，焙)  决明子(微炒)  川芎  白茯苓  羌活  五味子  人参  菊花  防风  地骨皮  苦参  玄参  甘草(炙，锉)　车前子(微炒)  桂  黄芩  青葙子各等分,等分,补肝明目。,明目　肝虚,肝虚，两目昏暗，冲风泪下。,上为末，炼蜜和丸，如梧桐子大。,每次30丸，用米饮送服，渐加至40丸，不拘时候。,,n,19.0,,,
宋,丸,内,9954.0,补肝丸,《圣济总录》卷一一二,杏仁30g  茺蔚子30g  青葙子30g 枸杞子30g  五味子30g  茯苓30g  生地黄90g  菟丝子60g  决明子30g  山萸  车前子  地骨皮(焙)  柏子仁  大黄  细辛  甘草(炙，锉)  人参  黄芩(去黑心)  黄连(去须)  防风各45g,45g,滋肾养肝，祛风清热。,明目,肝肾阴虚，风热上侵，眼目昏暗，将变成内障。,上为末，炼蜜为丸，如梧桐子大。,每次20～30丸，食后用米饮送服，临卧再服。,,y,20.0,,,
现代,丸,内,10937.0,明目蒺藜丸,《北京市中药成方选集》,黄连360g  薄荷1．5kg  连翘1．5kg  川芎1．5kg  蔓荆子炭30kg  当归30kg  白芷15kg  蒙花15kg  生石决明15kg  菊花45kg  黄柏15kg  甘草750g  生地3kg  防风1．5kg  黄芩3kg  白蒺藜(炒)4．5kg  栀子(炒)1．5kg  蝉蜕1．5kg  荆芥1．5kg  赤芍1．5kg  木贼草1．5kg旋复花1．5kg  草决明1．5kg,1.5kg,清热散风，明目退翳。,祛风解表(风热)　目,暴发火眼，云蒙障翳，羞明怕光，眼边红肿。,上为细末，水泛为小丸。,每次6g，一日二次，温开水送服,,y,23.0,,,
现代,丸,内,4583.0,石斛明目丸,《北京市中成药规范》,石斛12．5kg  肉苁蓉12．5kg  麦冬25kg  茯苓50kg  五味子12．5kg  人参50kg　熟地黄75kg  菟丝子12．5kg  草决明12．5kg  苦杏仁12．5kg  山药1。2．5kg  蒺藜12．5kg  川芎12．5kg  青葙子12．5kg  甘草12．5kg  牛膝12．5kg  黄连12．5kg  生地黄12．8kg  天冬50kg  防风12．5kg  枳壳12．5kg  菊花12．5kg　枸杞子12．5kg  生磁石lOkg  生石膏25．5kg,12.5kg,平肝清热，滋肾明目。,明目　肝肾虚,肝肾两亏，虚火上升，瞳仁散大，夜盲昏花，视物不清，内障抽痛，头目眩晕，精神疲倦。,将药材加工洁净，炮制合格。取菟丝子、熟地黄、牛膝、枸杞子、天门冬、麦门冬、苁蓉、五味子、枳壳、甘草、苦杏仁煮提两次，时间分别为2．5小时、1．5小时。苦杏仁待群药沸腾后再下锅。合并以上药液，过滤沉淀，减压浓缩成比重13．5、温度50℃的稠膏。余药粉碎为细粉，过100孔罗，混合均匀为原粉。取原粉与稠膏按比例制丸，低温干燥。每500g干燥丸药用生赭石粉36g为衣闯亮。每100粒干重15g。,每次30粒，一日二次，温开水送服。,,y,25.0,,,
元•沙图穆苏,丸,内,11348.0,夜光丸,《瑞竹堂经验方》卷三又名石斛夜光丸(《原机启微》卷二,天冬(去心，焙)  麦冬(去心，焙)  生地黄  熟地黄  新罗人参  白茯苓  干山药各30g  枸杞子  牛膝(jiu浸，另捣)  金钗石斛(jiu浸，焙干，另捣)  草决明(炒)  杏仁(去皮、尖，炒)  甘菊  菟丝子(jiu浸，焙干，另捣)  羚羊角(镑)各22．5g  肉苁蓉(jiu浸，焙干，另捣)  五味子(炒)防风  甘草(炙赤色，锉)  沙苑蒺藜(炒)  黄连　枳壳(去瓤，麸炒)  川芎  生乌犀(镑)  青葙子各15g,15g,益肾清心，祛风明目。,明目　肾虚,肾阴不足，心火上炎，风邪外侵，目视昏花，久而渐变内障。,上为极细末，炼蜜为丸，如梧桐子大。,每次30～50丸，空心用温酒或盐汤送服。,,y,25.0,,,
宋,丸,内,9102.0,还睛丸,《太平圣惠方》卷三十,菟丝子30g(jiu浸三日，曝干，另捣为末)  珍珠22．5g(细研)  远志15g(去心)  防风15g  蔓荆子15g  车前子15g  石斛30g(去根，锉)  白茯苓30g  玄参15g  人参15g  木香15g 决明子15g  地肤子15g  蕤仁15g(汤浸，去赤皮)  川芎15g  羌活15g  羚羊角屑15g  熟地黄30g  枸杞子15g  牛膝30g  山药15g  甘菊花15g  黄芪15g(锉)  地骨皮15g  覆盆子22．5g　兔肝60g(炙微黄),15g,补肝肾，祛风热，明眼目。,明目　肝肾虚,肝肾不足，风热上侵，目视昏睹。,上为末，炼蜜为丸，如梧桐子大。,"每次20丸，食前以温酒或清粥饮送
服。",,y,26.0,,,
宋,散,内,9112.0,还睛散,《圣济总录》卷一O九,独活  麻黄(去根、节)  白茯苓  厚朴(生jiang汁炙)  五味子  蒺藜子(炒，去角)  槐子 枸杞子  菥蓂子  麦冬(去心，焙)  人参  细辛  白芷  决明子  车前子  茺蔚子  覆盆子  地肤子  丹参  川芎  防风  黄芩  升麻  黄连各37．5g  远志(去心)  木通(锉)  柏子仁各60g,37.5g,益气养阴，祛风清热。,祛风解表,因饮热酒食五辛，以致气阴两虚，风热上侵，眼见黑花昏暗，或因重病后昏暗，或因赤眼不见物，或因虚损视物不明，但瞳子不破者。,上为散,每次3g，食后以米饮调服，一日二次。,,y,27.0,,,
金,膏,外,12865.0,复明膏,《儒门事亲》卷十五,白丁香(腊月收者尤佳，水飞)24g  黄连30g  防风(锉一指许)30g  新柳枝(方3．3cm者)3片,30g,疏风清热，消障除翳。,祛风解表(风热)　目,外障,上用新水1．5L，雪水更妙，春、秋两三时，冬月一宿，放银石器内熬至900ml，滤去滓；另用蜜0．5kg，密陀僧(为极细末)3g，入蜜搅匀另熬，以无漆匙撩点，下蜜中急搅，候沸汤定，一人搅蜜，一人旋搅药汁，都下在内搅匀，再熬三两沸，色稍变，用新绵三两，重滤去滓，盛器内。临用时加片脑少许，不用亦可。,点眼,,y,4.0,,,
明,汤,内,13456.0,胆归糖煎散,《证治准绳·类方》卷七,龙胆草  细辛  当归  防风各60g,60g,清肝泻火，明目止痛,明目,肝火上炎，血灌瞳神，目暴赤疼痛或生翳膜。,上为末，用砂糖一小块同煎，去滓。,分二次温服,,y,4.0,,,
金,煮散,内,18085.0,散热饮子,《素问病机气宜保命集》卷下,防风  羌活  黄芩  黄连各30g,30g, 疏风清热。,祛风解表(风热)　目,风热上侵，眼暴赤发肿。,上锉。每次15g，用水300ml，煎至150ml，去滓。,食后温服。,,y,4.0,,,
宋,散,外,19046.0,曾青散,《太平惠民和剂局方》卷七续添诸局经验秘方,曾青120g  蔓荆子60g  防风  白姜(炮)各30g,30g,疏风清热，收湿明目。,祛风解表(风热)　目,风热毒气上攻两眼，多生眵泪，怕日羞明，隐涩难开，眶烂赤肿，或痒或痛。,上为细末。,每用少许，搐入鼻中。,,y,4.0,,,
清,汤,外,13545.0,烂眼煎 ,《仙拈集》卷二,胆矾  防风  独活  僵蚕  桑皮各3g,3g,疏散风热，敛疮止痛。,祛风解表(风热)　目,赤红烂眼,上药用水250ml放锅内，用纸盖好，蒸一小时，取出露一宿。,洗眼,,y,5.0,,,
宋,散,内,13567.0,洗肝散,《幼幼新书》卷三十三引《灵苑方》,白蒺藜45g(微炒，去角)  羌活  防风各15g  炙甘草7．5g  芒硝60g(研细),15g,疏风泻火,祛风解表(风热)　目,风热上侵，眼生翳膜；赤脉贯睛，涩痛，冲风泪下。,上为细末,每次6g，食后、临卧用温熟水调服。,,y,5.0,,,
金,汤,内,14300.0,神效明目汤,《兰室秘藏》卷上,细辛0．6g  蔓荆子1．5g  防风3g　葛根4．5g  甘草6g,3g,疏风明目,祛风解表,眼棂紧急，致倒睫拳毛，及上下睑皆赤烂，眼疼昏暗，昼则冷泪常流，夜则眼涩难开。,上畋咀，作一服。用水300ml，煎至150m1，去滓。,稍热临卧服,,y,5.0,,,
清,汤,内,17061.0,雀目泻肝汤 ,《医宗金鉴》卷七十七,芒硝  大黄  白芍药  桔梗各3g 黄芩  防风各6g,6g,清肝泻火。,明目　肝热,雀目内障。,上为粗末。用水3001，煎至150l，去滓。,空腹时温服。,,y,6.0,,,
清,汤,内,18095.0,散翳补肝散,《医宗金鉴》卷七十七,当归6g  木贼3g  防风3g  熟地黄6g  白芍药3g  川芎1．5g,3g,养血补肝，去翳明目。,明目　肝虚,散翳。翳从瞳仁内透出，散如鳞点之状，乍青乍白，胞内起粟而烂，瞳仁痛楚。,上为粗末。用水300m1，煎至150m1，去滓。,空腹温服,,y,6.0,,,
明,散,内,20042.0,蜜蒙花汤,《普济方》卷七十七,蜜蒙花30g  枳实  蒺藜子(炒，去角)  甘菊花  防风  蛇蜕各15g,15g,清肝疏风,祛风解表(风热)　目,肝热目涩，碜痛昏暗，视物不明。,上为细末,每次3g许，食后、临卧用温水调服，一日三次。,,y,6.0,,,
现代,汤,内,20410.0,薏仁汤,《张皆春眼科证治》,薏苡仁12g  茯苓9g  炒枳壳3g 酒黄芩9g  荆芥  防风各1.5g,1.5g,清热利湿，祛风明目。,祛风解表(风热)　目,脾胃湿热上攻，风邪外袭，目生粟疮，颗粒稠密，沙涩痛痒，羞明流泪，胞睑肿胀。,水煎，去滓。,温服。,,y,6.0,,,
明,汤,内,20753.0,蠲毒饮 ,《审视瑶函》卷四,防风3g  赤芍  川芎  连翘  甘草 牛蒡子(炒研)各2．4g,3g,祛风清热，活血止痛。,祛风解表(风热)　目,水疳眼。眼中忽生一珠，或在胞中，或在睛，痛如针刺，连眶带脑，属实症者。,上锉。用水400m1，煎至320ml，去滓。,温服。,,y,6.0,,,[加减]  若属虚症，大而痛缓者，减去防风、连翘、牛蒡子，加熟地黄、当归身各2．4g煎服。
清,汤,内,13561.0,洗心汤,《眼科撮要》,黄芪(蜜炙)  甘草  当归  防风  升麻  荆芥  白芷各等分,等分,补气养血，祛风消翳。,祛风解表(风热)　目,气血两虚，风邪上侵，目有白花如絮。,水煎，去滓。,温服,,n,7.0,,,
约宋元,煮散,内,14411.0,退翳散,《秘传眼科龙木论》卷三,石决明  大黄  细辛  黄芩  车前子各30g  防风60g  芍药45g,60g,疏风泻火，去翳明目。,明目,玉翳浮满外障。肝膈积热，上冲入脑，致令眼内有翳如玉色相似，遮满瞳人。,上为末。每次6g，以水150m1，煎至75ml，去渣。,食后温服,,y,7.0,,,
元,丸,内,16152.0,通血丸,《世医得效方》卷十六,生地黄(焙)  赤芍药各15g  川芎30g  甘草15g  防风  荆芥  当归尾各30g,30g,养血活血，祛风止痛。,明目　肝虚,因损伤或肝气闭，使血无所归，血灌瞳仁，致目痛如锥刺，而无翳膜，视物不明者。, 上为末，炼蜜为丸，如弹子大。,每次9g，食后用荆芥、薄荷茶嚼下。,,y,7.0,,,
宋,煮散,内,16492.0,菊花散,《圣济总录》卷一一O,菊花  羚羊角(镑)  蔓荆实各1g　玄参15g  防风  芍药各4．5g  黄芩30g,4.5g,祛风清热,祛风解表(风热)　目,风热上侵，目渐致倒睫，隐涩疼痛。,上为散，每次4g，用水150m1，煎至90m1，不去滓，入马牙消末2g打匀。,食后、临卧温服。,,y,7.0,,,
约宋元,散,内,16495.0,菊花散,《秘传眼科龙木论》,菊花  甘草  防风  荆芥  蝉蜕  大黄  石决明(煅)各等分,等分,祛风泻火,祛风解表(风热)　目,目痛身热,上为细末,每次9g，食后、临卧用温开水或茶清调服。    ,,n,7.0,,,
宋,煮散,内,17752.0,羚羊角汤,《圣济总录》卷一O三,羚羊角(镑)  蔓荆子(去白皮)  菊花各22．5g  防风  芍药各45g  黄芩(去黑心)30g 玄参15g,45g,祛风清热。,祛风解表(风热)　目,风热上侵，目赤痒痛。,上为粗末。每次9g，用水150ml，煎至105ml，去滓，入马牙消1．5g。,食后温服，临卧再服。,,y,7.0,,,
宋,煮散,内,17753.0,羚羊角汤,《圣济总录》卷一O四,羚羊角(镑)  防风  芍药  茯神(去木)  炙甘草  羌活  细辛各30g,30g,祛风清热，解毒明目。,祛风解表,风毒冲目，连睑赤烂热痛。,上为粗末。每次15g，用水250ml，煎至150m1，去滓。,食后温服，临卧再服。,,y,7.0,,,
清,汤,内,18094.0,散翳还睛散 ,《医宗金鉴》卷七十七,人参3g  五味子1．5g  桔梗1．5g 车前子6g  茯苓3g  细辛1．5g  防风6g,6g,益气祛风，退翳明日。,祛风解表,散翳。翳从瞳仁内透出，散如鳞点之状，乍青乍白，胞内起粟而烂，瞳仁痛楚。,上为粗末。用水300m1，煎至150m1，去滓。,先用金针拨其内翳之后，再服本方，食后温服。后用补肝散收功。,,y,7.0,,,
明,汤,内,18096.0,散热消毒饮子,《审视瑶函》卷三,牛蒡子(研，炒)  羌活  黄连  黄芩 苏薄荷  防风  连翘各等分,等分,清热散风。,祛风解表(风热)　目,目赤痛，睥胀如杯覆。,上锉。用水300m1，煎至240m1，去滓。,食后服。,,n,7.0,,,
现代,汤,内,19153.0,疏风饮,《张皆春眼科证治》, 薄荷  荆芥各6g  防风3g  银花15g  酒黄芩  天花粉  桔梗各9g,3g,疏风清热。,祛风解表(风热)　目,风热外侵，暴发火眼，风重于热，痛轻痒重，肿甚于赤，兼风寒热头痛，脉浮数者。,水煎，去滓。,温服。,,y,7.0,,,
元末,汤,内,20505.0,藁本乌蛇汤,《银海精微》卷上,藁本  乌梢蛇  防风  羌活  白芍药　川芎  细辛,wbz,养肝祛风,明目　肝虚,肝虚，胆经风毒上攻，目睛极痒。,水煎，去滓,温服,,n,7.0,,,
宋,散,内,12246.0,草龙胆散,《太平惠民和剂局方》卷七)  又名龙胆草散(《普济方》卷七十四,蒺藜子(炒，去刺)  草龙胆各180g　赤芍药250g  炙甘草  羌活  防风各30g  菊花15g  茯苓120g,30g,祛风清热，活血消翳。,祛风解表(风热)　目,风热上冲，眼暴赤肿痛，睛疼连眶，睑眦赤烂，瘀肉侵睛，时多热泪；及因叫怒，逆损肝气，久视损伤眼力；风砂尘入眼涩痛，致成内外障翳。,上为细末,每次6g，食后及临卧时用温酒调服。,,y,8.0,,,
宋,散,内,12486.0,茺蔚子散,《圣济总录》卷一一二)又名退热茺蔚子散(《秘传眼科龙木论》卷五,茺蔚子60g  防风  川芎  桔梗(锉，炒)  知母(焙)各30g  藁本37．5g  白芷23g  人参30g,30g,活血疏风，退翳明目。,明目,目撞刺生翳,上为细散,每次3g，空心、食前用米饮调服。,,y,8.0,,,
元末,煮散,内,12721.0,省风汤,《银海精微》卷上,防风  犀角  大黄  知母  玄参  黄芩  羚羊角(肝虚不用)  桔梗,wbz,清肝泄热，明目退翳。,明目　肝热,肝热火旺，瞳仁不清或细小。,上为细末。每次9g，加灯心、竹叶，水煎，去滓。,食前服,,n,8.0,,,
宋,丸,内,13762.0,养肝丸,《济生方》卷五,当归(jiu浸)  车前子(酒蒸，焙)  防风  白芍药  蕤仁(另研)  熟地黄(酒蒸，焙)  川芎 楮实子各等分,等分,补血养肝，祛风清热。,明目　肝虚,肝血不足．风热外侵，眼目昏花，久视无力，或生眵泪。,上为细末，炼蜜为丸，如梧桐子大。,每次70丸，温热水送服，不拘时候。,,n,8.0,,方中当归、白芍、熟地、川芎四味即四物汤，能补血养肝，肝脏血旺，则目得血养，昏花自愈，视力增进。肝血不足，风热上扰，则眼目昏花，或生眵泪，故配防风以祛风邪，蕤仁、楮实子、车前子以清肝明日。药共八味，既能补血养肝，又能祛风清热，有标本兼顾之妙。,
宋,煮散,内,14002.0,祛风退热汤,《圣济总录》卷一0三,防风  当归(锉，焙)  芍药  炙甘草  人参各30g  山栀子仁15g  大黄15g(炙)  柴胡30g,30g,祛风泻火,祛风解表(风热)　目,邪热上攻，目脉暴赤，睑膜肿瘀成疮，眦烂，乍愈乍发者。,上为粗末。每次9g，用水150m1，煎105m1，去滓。,温服，不拘时候。,,y,8.0,,,
约宋元,煮散,内,14414.0,退热饮子,《秘传眼科龙木论》卷三,防风  黄芩  茺蔚子  桔梗各60g　大黄  黑参  五味子  细辛各30g,60g,散风通便，清热明目。,祛风解表,因大肠壅滞，致使膜入水轮外障。,上为末。用水150ml，散6g，煎至75ml，去滓。,食后温服,,y,8.0,,,
约宋元,煮散,内,14429.0,除风汤,《秘传眼科龙木论》卷四,防风60g  犀角  大黄  知母  黄芩  黑参各30g  桔梗  羚羊角各45g,60g,疏风清热,明目　肝热,睑生风粟外障。,上为末。每次3g，用水150m1，煎至75m1，去滓。,空心温服,,y,8.0,,,
明,汤,内,15055.0,柴胡散,《证治准绳·类方》卷七,柴胡  羌活  防风  赤芍药  桔梗　荆芥  生地黄  甘草,wbz,疏风清热,祛风解表(风热)　目,风热内侵，眼眶涩烂,水煎，去滓,温服,,n,8.0,,,
宋,煮散,内,16188.0,通明汤,《圣济总录》卷一一二,柏子仁(捣，研)60g  防风  茺蔚子各30g  车前子  桔梗(炒)各60g  人参  白茯苓　玄参各30g,30g,益气养阴，祛瘀利水。,明目,内障，黑水凝翳。,上为粗末。每次6g，用水150m1，煎至90m1，去滓。,食后、临卧温服。,,y,8.0,,,
现代,煮散,内,16919.0,排风汤,《眼科全书》卷六,天麻  桔梗  防风  赤芍  五味子　陈皮  升麻  桑白皮各等分,等分,祛风活血，清热明目。,祛风解表(风热)　目,两睑粘睛,上为粗末。每次9g，水煎，去滓。,食后服,,n,8.0,,,
约宋元,散,内,16923.0,排风散,《秘传眼科龙木论》卷三,天麻  桔梗  防风各90g  乌梢蛇  五味子  细辛  芍药  干蝎各40g,90g,平肝熄风,祛风解表,两睑粘睛,上为末,"每次3g,空心、食后用米饮调服。先宜钩割、熨烙，后服本方。",,y,8.0,,,
约宋元,煮散,内,18352.0,搜风汤,《秘传眼科龙木论》卷四,防风  五味子  大黄  天冬  桔梗 芍药  细辛各45g  茺蔚子60g,45g,祛风泻火,祛风解表,目内螺旋尖起外障。,上研末。每次3g，用水150ml，煎至75m1，去滓。,食后温服,,y,8.0,,,
宋,煮散,内,19864.0,蔓荆实汤,《圣济总录》卷一O六,蔓荆实(去皮)  甘菊花  羌活  黄芩(去黑心)  川芎  防风各30g  石膏90g  炙甘草15g,30g,疏风散热，清肝明目。,祛风解表(风热)　目,目睛疼痛，上连头疼。,上为末。每次12g，用水250m1，煎至180m1，去滓。,食后、临卧温服。,,y,8.0,,,
宋,丸,内,20215.0,镇肝丸,《太平惠民和剂局方》卷七,蔓荆子  地肤子  人参  茺蔚子  决明子  白茯苓  远志(去心)  防风各30g  青葙子  地骨皮  柴胡　  山药  车前子  柏子仁(炒)  玄参  甘菊  甘草(炙)各15g  细辛7．5g,30g,养肝疏风，清热明目。,祛风解表,肝经不足，内受风热，上攻眼目，昏暗痛，隐涩难开，堆眵多泪，怕日羞明，时发肿赤，或生障翳。,上为末，蜜水煮糊为丸，如梧桐子大。,每次20丸，食后用米饮送服，一日二次。,,y,8.0,,,
清,汤,内,20483.0,凝翳通明散 ,《医宗金鉴》卷七十七,防风4．5g  茺蔚子3g  人参3g  茯苓3g  黑参6g  桔梗3g  车前子6g  柏子仁6g,4.5g,疏风清热,祛风解表(风热)　目,胆热上冲，致患黑水凝翳内障，瞳人微大，瞳内微现青白色，大小眦头涩痛，眼中见花，黄黑不定，频频下泪。,上为粗末。用水400m1，煎至200ml，去滓。,食后温服,,y,8.0,,,
明,散,内,12479.0,茶调散,《异授眼科》,防风  羌活  柴胡  甘草  当归  黄芩  生地  川芎  天花粉各等分,等分,疏风散邪，清肝明目。,明目　肝热,胬肉攀睛，红障壅上者。,上为细末,砂糖水、茶调服。,,n,9.0,,,
约宋元,煮散,内,12484.0,茺蔚散,《秘传眼科龙木论》卷三,茺蔚子  防风各60g  黑参  细辛 大黄  枳壳  知母  芒硝各30g  芍药45g,60g,疏风泄火，清热消翳。,明目,冰瑕翳深外障,上为末。每次3g，用水150ml，煎至120m1，去滓。,食后温服,,y,9.0,,,
清,汤,内,15760.0,涩翳还睛散,《医宗金鉴》卷七十七,车前子4．5g  防风3g  桔梗3g  玄参3g  五味子15g  知母6g  黄芩3g  细茶7．5g  茺蔚子3g,3g,疏风清热，消翳明目。,祛风解表(风热)　目,涩翳证。瞳神内微赤，如凝脂之色，瞳神端正，渐渐昏矇，时复涩痛而无泪出，其翳无定，或聚或开。,上为粗末，用水300m1，煎至150m1，去滓。,食前温服，后用七宝丸。,,y,9.0,,,
宋,丸,内,16464.0,菟丝子丸,《圣济总录》卷一O二,菟丝子(jiu浸，别捣)  肉苁蓉(jiu浸，切，焙)各90g  五味子  续断  远志  山茱萸  泽泻各45g  防风60g  巴戟天(去心)30g,60g,补肾益精，养肝明目。,明目　肝肾虚,肝肾虚，眼黑暗，视物不明。,上为末，用鸡子白和丸，如梧桐子大。(家鸡子亦可用),每次30丸，空心用温酒送服。,,y,9.0,,,
宋,煮散,内,16482.0,菊花汤,《圣济总录》卷一O九,菊花  茯神  防风  玄参  升麻  石膏  川芎  葛根各30g  大黄(锉炒)45g,30g,疏风清热，化瘀消胬。,祛风解表(风热)　目,息肉淫肤，初发睑眦，渐渐胀起，攀系白睛。,上为粗末，每次15g，用水230m1，煎至160m1，去滓。,食后温服，临卧再服。,,y,9.0,,,
宋,散,内,16489.0,菊花散,《圣济总录》卷一O二,菊花30g  蜜蒙花  生甘草  栀子仁 川芎  大黄各15g  蒺藜子(炒，去角)  防风　当归各30g,30g,疏风清肝，泻火明目。,明目　肝热,肝热上攻，羞明畏日，泪出。,上为散,每次6g，食后、临卧用麦门冬汤调服。,,y,9.0,,,
宋,丸,内,16884.0,梦灵丸,《普济方》卷七十八引《卫生家宝》,防风(蜜炙)  威灵仙  枸杞子  石决明(水煮干)  蕤仁(去壳)  苍术(米泔浸)  蚌粉(飞过)  谷精草各30g  菊花60g,30g,祛风清热，养肝明目。,明目　肝虚,内外障眼,上为细末，用雄猪肝1具，竹刀切，去筋膜，和药捣匀，入面少许为丸，如梧桐子大。,每次30丸，食后用盐汤送服。,蜜炙,y,9.0,,,
元末,散,内,17030.0,救睛散,《银海精微》卷上,川芎  防风  羌活  甘草  木贼  石膏  薄荷  菊花  石决明各等分,等分,疏风凉肝，散热消肿。,明目　肝热,阴阳不和，五脏壅热，肝膈毒风上冲，眼目热积，珠碜泪出，忽然肿痛难忍。,上为细末,每次9g，茶清送服,,n,9.0,,,
现代,汤,内,17758.0,羚羊角汤,《张皆春眼科证治》,羚羊角0．6g  防风6g  知母  玄参 茯苓  酒黄芩  车前子  夏枯草各9g  五味子3g,6g ,清肝祛风，除湿降浊。,明目　肝热,绿风内障。肝风内热挟湿邪上攻，头痛目痛剧烈，白睛混赤，瞳神散大色绿，按之石硬，视力锐减，或兼恶心呕吐者。,水煎，去滓。,温服，每日一剂。,,y,9.0,,方中羚羊角、酒黄芩、夏枯草清肝泻火，羚羊角且有熄风之力，酒黄芩更有燥湿之能，茯苓、车前子降浊除湿，导湿热下行；防风驱散风邪；知母、元参、五味子滋肾阴以降虚火，五味子酸敛且有缩瞳之能。配合成方，共奏清肝祛风，除湿降浊之功。,
宋,煮散,内,17774.0,羚羊角散,《大平圣惠方》卷三十二,羚羊角屑15g  防风  赤芍药  木通(锉)  玄参  芒硝各30g  枳壳15g(麸炒微黄)  炙甘草15g  栀子仁15g,30g,清热解毒，疏风理气。,明目　肝热,热毒上攻眼目，烦闷，头热，心躁，小便不利。,上为粗散。每次9g，用水250m1，加淡竹叶14片，煎至150m1，去滓。,食后温服,,y,9.0,,,
宋,散,内,12477.0,茶调散,《急救仙方》卷三,川芎  防风  羌活各30g  甘草15g  木贼  石膏(炒)  石决明(煅)  荆芥  薄荷叶　甘菊花各30g,30g,疏风清热，祛翳明目。,祛风解表(风热)　目,风热上攻，眼中生翳，烂弦，迎风流泪。,上为细末,每次6g，清茶调服,,y,10.0,,,
宋,煮散,内,13712.0,前胡汤,《圣济总录》卷一O三,前胡  决明子(炒)  防风  车前子各30g  甘菊花  黄连各15g  细辛  苦参各90g  枳壳(去瓤，麸炒)  升麻各60g,30g,清肝明目,明目,目赤疼痛如脱，视物不明。,上为粗末。每次15g，用水225ml，煎取1．50ml，去滓。,入马牙消1．5g，食后温服，临卧再服。,,y,10.0,,,
